"Hash","SizeBytes","FileCount","TotalFootprintBytes"
"AC53796F4AAF8474830EEC375F929B0269C2811EB2E7ABF9CFDD87B793EE7F5B","3688","2","7376"
"B1E5009EAAE20DB990F76EF392465273DA1BC052F3C39FB83A1810B211B34F43","191","2","382"
"1B2ECED96DBBA597FDD0E28F64A902A79269C294FA710DE4A7090D327861DC1B","66","2","132"
"19682528016587160B00C5B96553ED7F74830F5DC6112ECB355C025791E993BD","90","2","180"
"AC68969E6A172645A9DD7BBA0E9BB100C81A8555C714C4CB59F174FC7621494C","795","2","1590"
"FCED61DD281A5C3126BFD0C1DA97ED33723E240C17FA5DD7276D9BC0C230B112","18339","3","55017"
"6A2D0AF2C27B993AA85414F3759898502AA198301BC58B0D410948FE908B07B0","685","2","1370"
"D03FD2AC3C1D190A3C868227D5D3B8CE3DD6FAFA35154A326A99563F30856FC2","8123","2","16246"
"AC7936CB7AACD78C1B9098304E3739B5B6A12F3FA6CF94D0721BD202E8232DD1","653","4","2612"
"4B20736658E52ED403055CE989150FB4008D5568FFB52C52535B88F85FC72137","1297","2","2594"
"44B79738199273EB8E74FD2D343DCB99F102CDA7870FD1531F31D4A8A10810F5","1616","3","4848"
"563F0F6F27027591F3E6850AAD5CB27A2216741EBDE98BD19011EE058C1FD80D","1006","2","2012"
"C6F72B9A53B7819F056268C221D7EEB14C26E2582AA1547B0F6922D65BCFDE72","547","2","1094"
"553D4D20029A24E315B428A1A54A9E109EAA340F2E958A4F50A92362C2C4070B","1177","11","12947"
"28CAFAF9CBD3617DEB1CA1F91944A3BAA0BF9FDB6BF7D22FC28F30A3E2658657","1949","2","3898"
"E6A59CAF3BCBACE5EB30E5438754BF2FD7FABCC7C2D1A37768F579EDE9055836","103","2","206"
"A0C0807C646954DAFB2BCB398495140A73816648C8D6679C19BBAEA51B138CF5","160","2","320"
"502DAFA3BD9BC8BC7E88BCF9DB7512567279243E2031B560938E4C768C2E2A88","1636","2","3272"
"2F79C8594DE5BDBA46AC68803BECB3D3A387D9735D7C14654EFEF5A6E0ADB27D","195","2","390"
"71609B3E628E2EC267A5F72CFC711F9E6D33489F3EBE5A4D5CD4132E7574A860","155","2","310"
"4567B54A33A8E8F4EE084D349B16C0517D368F6907B293FCCDC9E5CAFED89543","757","2","1514"
"779A3E6726129610358E419ECA7F5C6FE65D2EFBCA7AA1E59246AB435CCBD268","118","3","354"
"E406C251A4C447CF4BE58A2644E404EFDA4944B400F28D2BDEC7504468B14BD4","137","3","411"
"999ACB311628D9C2941D0CFDAABDF18047BE2EE061DDA2D9543D79AA6DEFEC84","2717","2","5434"
"0B081487C13CF723673ED959C95256279E49791AD1510148341834323FD479FB","91","2","182"
"80E27AC6585716CC11127D859BC802CB5CB7454CA222F641153F91DA20754AF1","4007","2","8014"
"83CAD87D1A6863BAE693C951E5EFFB22C4BA27AAE2F6B9BE4154FFB0023D2345","841","8","6728"
"AB98FCDFA01B968D344B6581AC2B263D90D07CF62B9A7B01072E059C26511870","7684","2","15368"
"1FA191416A75D5DA008776A6D35F5267E333AB8983F57D12B11DCBF24F88E725","653","2","1306"
"C30A87D6DF383179853E01CCD3BFDA9B24FD9FC15B68026899B2EAE03937F997","103","2","206"
"335495BAEFAF23607518544BC875A1EF48507D2C5E6BF0F0C1A225FD0E304F46","42","4","168"
"FA18E024ABB7A72B6D2DE9801DC94AC2E4FB9A66596473BB6EB248F93F6B9EC0","1941","2","3882"
"4D52F33A2756C8E191B6B4B0D50DB5C0E66647DBE935C2D0DCDCE927BA6D779A","911","2","1822"
